composition,Eg (eV),en_min,en_max,en_weighted_mean,en_spread,en_weighted_std
Cs2CdP2Se6,2.63,0.79,2.55,2.0863636363636364,1.7599999999999998,0.6626019335272494
EuTe,1.96,1.2,2.1,1.65,0.9000000000000001,0.45000000000000007
Pb0.93TeTl0.07,0.54,,,,,
ErBiW2O9,3.26,1.24,3.44,2.9953846153846153,2.2,0.7135675849033868
Cu2Se,1.29,1.9,2.55,2.1166666666666667,0.6499999999999999,0.30641293851417056
LiAsSe2,1.5,0.98,2.55,2.065,1.5699999999999998,0.6443795465407014
LiGaGe2Se6,2.64,0.98,2.55,2.211,1.5699999999999998,0.49462005620476
Eu3In2P4,0.45,1.2,2.19,1.768888888888889,0.99,0.432112239648822
GdAs,0.63,1.2,2.18,1.69,0.9800000000000002,0.4900000000000001
CsGaS3,3.0,0.79,2.58,2.068,1.79,0.705163810756054
AsNMg3,1.33,1.31,3.04,1.83,1.73,0.6925027075759344
Ba2InErSe5,2.29,0.89,2.55,1.9500000000000002,1.6599999999999997,0.7133800607748376
CsPSe6,1.9,0.79,2.55,2.2849999999999997,1.7599999999999998,0.5772131322137429
Sb2Se3,1.11,2.05,2.55,2.35,0.5,0.24494897427831783
BiSCl,1.89,2.02,3.16,2.5866666666666664,1.1400000000000001,0.46542692468552166
Hg0.63Cd0.37Te,0.35,,,,,
CdS0.8Se0.2,2.23,,,,,
ZnTe,2.35,1.65,2.1,1.875,0.4500000000000002,0.2250000000000001
Gd2S3,2.55,1.2,2.58,2.028,1.3800000000000001,0.6760591690081572
Na2TeS3,2.35,0.93,2.58,1.95,1.65,0.7409453421137082
AgPbBiS3,1.2,1.93,2.58,2.3366666666666664,0.6500000000000001,0.2718251071716682
Hg4As2ZrCl6,2.48,1.33,3.16,2.5115384615384615,1.83,0.6315773435046593
BaBiO2Cl,3.71,0.89,3.44,2.59,2.55,0.9984788430407526
CdSnAs2,0.4,1.69,2.18,2.0025,0.4900000000000002,0.20154093876927345
CdGeAs2,0.85,1.69,2.18,2.015,0.4900000000000002,0.20006249023742564
RbYbZnSe3,2.07,0.82,2.55,1.8699999999999999,1.73,0.7223803245751736
CdGeAs2,0.72,1.69,2.18,2.015,0.4900000000000002,0.20006249023742564
Cd4As2Br3,1.78,1.69,2.96,2.2222222222222223,1.27,0.5547327239867218
HgIn2Te4,0.86,1.78,2.1,1.9942857142857144,0.32000000000000006,0.1396789321323465
NaInTe2,1.6,0.93,2.1,1.7275,1.17,0.4786112723285987
FePS,0.25,1.83,2.58,2.1999999999999997,0.75,0.3062678566222711
PtSb2,0.06,2.05,2.28,2.1266666666666665,0.22999999999999998,0.10842303978193728
Tm2O3,4.53,1.25,3.44,2.564,2.19,1.072876507339032
PtAs2,0.8,2.18,2.28,2.2133333333333334,0.09999999999999964,0.047140452079103
K1.46Sn3.09Bi7.45Se15,0.39,,,,,
CdSiAs2,1.52,1.69,2.18,1.9875,0.4900000000000002,0.20632195714465304
NaBa2Cu3S5,0.45,0.89,2.58,1.9372727272727275,1.69,0.6926771635419794
GaN,3.39,1.81,3.04,2.425,1.23,0.615
RuS2,1.8,2.2,2.58,2.4533333333333336,0.3799999999999999,0.179133717900592
KEuAsS4,1.89,0.82,2.58,2.0742857142857143,1.7600000000000002,0.6940328757725107
Pb0.61Ge0.39Te,0.56,,,,,
TlSe,0.65,1.62,2.55,2.085,0.9299999999999997,0.46499999999999986
Cu3YbSe3,0.2,1.1,2.55,2.064285714285714,1.4499999999999997,0.49548986274356066
Pb0.96TeTl0.04,0.57,,,,,
Pr2Se3,1.9,1.13,2.55,1.982,1.42,0.6956550869504226
Li2FeSnS4,1.86,0.98,2.58,2.00875,1.6,0.6572944070201724
InAs,0.47,1.78,2.18,1.98,0.40000000000000013,0.20000000000000007
PbGa2Se4,1.83,1.81,2.55,2.307142857142857,0.7399999999999998,0.32309725584519255
Mg2Pb,0.04,1.31,2.33,1.6500000000000001,1.02,0.4808326112068523
Ba2B6O11,5.17,0.89,3.44,2.7294736842105265,2.55,0.8936293455355055
As2B12,1.51,2.04,2.18,2.06,0.14000000000000012,0.048989794855663606
TlAsS2,2.22,1.62,2.58,2.24,0.96,0.39344631145812003
InSe,1.25,1.78,2.55,2.165,0.7699999999999998,0.3849999999999999
PbO2,1.5,2.33,3.44,3.0700000000000003,1.1099999999999999,0.5232590180780451
SeS,1.9,2.55,2.58,2.565,0.03000000000000025,0.015000000000000124
Pb0.99TeGa0.01,0.42,,,,,
BaRh2Ge4Se6,1.09,0.89,2.55,2.2146153846153847,1.6599999999999997,0.4476883425676906
CsGeI3,1.6,0.79,2.66,2.156,1.87,0.7279175777517672
RbBiS2,1.36,0.82,2.58,2.0,1.7600000000000002,0.7186097689288673
Rb1.45Pb3.1Sb7.45Se15,0.45,,,,,
SmTe,0.62,1.17,2.1,1.635,0.9300000000000002,0.4650000000000001
MgSiN2,4.05,1.31,3.04,2.3225,1.73,0.7472073005531998
CoSb3,0.5,1.88,2.05,2.0075,0.16999999999999993,0.07361215932167725
MgTe,3.6,1.31,2.1,1.705,0.79,0.395
Ba2InDySe5,2.27,0.89,2.55,1.9477777777777778,1.6599999999999997,0.715615939481162
Ba4AgInSe6,2.41,0.89,2.55,1.8808333333333334,1.6599999999999997,0.7430955337116636
KH3Se2O6,4.88,0.82,3.44,2.763333333333333,2.62,0.7940857776224318
ZnTe,2.3,1.65,2.1,1.875,0.4500000000000002,0.2250000000000001
PdPSe,0.15,2.19,2.55,2.3133333333333335,0.3599999999999999,0.16739839372652948
B2O3,4.89,2.04,3.44,2.88,1.4,0.6858571279792898
BiFSeO3,3.83,2.02,3.98,3.145,1.96,0.6554832822683836
KCl,8.5,0.82,3.16,1.99,2.3400000000000003,1.17
Pb0.9Sn0.1Te,0.16,,,,,
ZnIn2Se4,1.82,1.65,2.55,2.2014285714285715,0.8999999999999999,0.4044901048208215
Ag2ZnSiS4,3.28,1.65,2.58,2.21625,0.9300000000000002,0.37312657034845437
Cd3As2,0.43,1.69,2.18,1.886,0.4900000000000002,0.24004999479275155
Bi2Te3,0.25,2.02,2.1,2.068,0.08000000000000007,0.03919183588453088
CdSe,1.84,1.69,2.55,2.12,0.8599999999999999,0.42999999999999994
MoO3,3.66,2.16,3.44,3.12,1.2799999999999998,0.5542562584220406
Zn2In2S5,2.65,1.65,2.58,2.1955555555555555,0.9300000000000002,0.4320008001821579
K8Zr6Se30,1.81,0.82,2.55,2.069090909090909,1.73,0.7182295726355636
PbO2,1.7,2.33,3.44,3.0700000000000003,1.1099999999999999,0.5232590180780451
Si2Te3,2.18,1.9,2.1,2.0200000000000005,0.20000000000000018,0.09797958971132721
InP,1.35,1.78,2.19,1.9849999999999999,0.4099999999999999,0.20499999999999996
LaVI5O16,3.58,1.1,3.44,3.09,2.34,0.6247155874615193
KBiS2,0.9,0.82,2.58,2.0,1.7600000000000002,0.7186097689288673
CdSe,1.7,1.69,2.55,2.12,0.8599999999999999,0.42999999999999994
BAs,1.45,2.04,2.18,2.1100000000000003,0.14000000000000012,0.07000000000000006
CdSb2Se3Br2,1.4,1.69,2.96,2.42,1.27,0.4243524478543749
La2O2FeSe2,0.7,1.1,3.44,2.287142857142857,2.34,0.9121358652825212
BaZn2As2,0.23,0.89,2.18,1.7100000000000002,1.29,0.47358209425610687
ZnSnAs2,0.67,1.65,2.18,1.9925000000000002,0.5300000000000002,0.21718367802392527
YbSb2S4,1.12,1.1,2.58,2.217142857142857,1.48,0.5113766932985698
HgTe,0.15,2.0,2.1,2.05,0.10000000000000009,0.050000000000000044
CdTe,1.56,1.69,2.1,1.895,0.41000000000000014,0.20500000000000007
AgCl,5.13,1.93,3.16,2.545,1.2300000000000002,0.6150000000000001
CuInSe2,1.01,1.78,2.55,2.195,0.7699999999999998,0.35752622281449503
TlSbSe2,0.82,1.62,2.55,2.1925,0.9299999999999997,0.388482625094096
GeS,1.59,2.01,2.58,2.295,0.5700000000000003,0.28500000000000014
Th2GeSe2,1.98,2.01,2.55,2.3699999999999997,0.54,0.25455844122715715
Rb2Cu2Sb2S5,1.6,0.82,2.58,2.0399999999999996,1.7600000000000002,0.6377659872911495
CuGaS2,2.43,1.81,2.58,2.2175000000000002,0.77,0.3638938718912425
Ba1.88Ta15O32,0.13,,,,,
Cs6Na2Zn4Ge42,0.3,0.79,2.01,1.8077777777777777,1.2199999999999998,0.4210510071443647
Cu0.35Ga1.65S2.65,2.53,,,,,
Li4.5Ga0.5TeO6,4.99,,,,,
KGaSnSe4,1.73,0.82,2.55,2.1128571428571425,1.73,0.6036724344901507
AlN,6.09,1.61,3.04,2.325,1.43,0.7150000000000001
Cu0.95In1.05Se2.05,1.07,,,,,
Cu2Te,1.08,1.9,2.1,1.9666666666666668,0.20000000000000018,0.09428090415820642
CdIn2Se4,1.45,1.69,2.55,2.207142857142857,0.8599999999999999,0.3968704101454019
Cu2SnSe3,0.83,1.9,2.55,2.235,0.6499999999999999,0.31563428204173255
Hg0.8Zn0.2Te,0.08,,,,,
BaSe,3.6,0.89,2.55,1.72,1.6599999999999997,0.83
Zn0.3S0.3Ga0.7P0.7,2.3,,,,,
TeI4,1.1,2.1,2.66,2.548,0.56,0.22400000000000003
KSbS2O8,4.64,0.82,3.44,2.9625,2.62,0.7926550847205444
CdS0.99Se0.01,2.4,,,,,
RbCl,8.29,0.82,3.16,1.99,2.3400000000000003,1.17
Ba2InNdTe5,1.37,0.89,2.1,1.6888888888888889,1.21,0.5197316496561674
Ba2GaSmSe5,2.27,0.89,2.55,1.9455555555555553,1.6599999999999997,0.7207266566322124
ZnI2,4.53,1.65,2.66,2.3233333333333337,1.0100000000000002,0.47611856599894214
K2CuNbSe4,2.14,0.82,2.55,1.9175,1.73,0.7167940778215177
InBi2S4Br,1.5,1.78,2.96,2.3875,1.18,0.37335472408957143
Ga0.01P0.01Zn0.99Se0.99,2.6,,,,,
TiS3,0.9,1.54,2.58,2.3200000000000003,1.04,0.4503332099679081
ZnSe,2.8,1.65,2.55,2.0999999999999996,0.8999999999999999,0.44999999999999996
Hg2I2Te2,1.85,2.0,2.66,2.2533333333333334,0.6600000000000001,0.29044027881055956
SbSI,1.92,2.05,2.66,2.43,0.6100000000000003,0.27067816067549066
Ba3Ta2Se9,1.6,0.89,2.55,2.044285714285714,1.6599999999999997,0.701597302952487
ZnSnAs2,0.66,1.65,2.18,1.9925000000000002,0.5300000000000002,0.21718367802392527
Cs2MgSn3Se8,1.92,0.79,2.55,2.0835714285714286,1.7599999999999998,0.6398281816556819
Ce10OSe14,1.93,1.12,3.44,2.0136,2.32,0.7496125932773541
K2P2Se6,2.08,0.82,2.55,2.132,1.73,0.6706534127252317
EuSb4Te7,0.54,1.2,2.1,2.0083333333333333,0.9000000000000001,0.24480718035947305
CsAgSb4S7,2.04,0.79,2.58,2.229230769230769,1.79,0.4923016826556275
WSe2,1.49,2.36,2.55,2.4866666666666664,0.18999999999999995,0.089566858950296
TlSe,0.79,1.62,2.55,2.085,0.9299999999999997,0.46499999999999986
Ca3Sb2,1.4,1.0,2.05,1.42,1.0499999999999998,0.5143928459844673
TlBr,3.07,1.62,2.96,2.29,1.3399999999999999,0.6699999999999999
Na8CsB21O36,4.67,0.79,3.44,2.6501515151515154,2.65,0.9326444845807625
Cu2P2S6,2.2,1.9,2.58,2.366,0.6800000000000002,0.2776760702689377
Ag3AsS3,2.2,1.93,2.58,2.244285714285714,0.6500000000000001,0.3020339215980854
SrTe,3.77,0.95,2.1,1.525,1.1500000000000001,0.5750000000000001
TlBr,2.64,1.62,2.96,2.29,1.3399999999999999,0.6699999999999999
ZrNiSb,0.55,1.33,2.05,1.7633333333333334,0.7199999999999998,0.3116978594016255
Mg2Sn,0.34,1.31,1.96,1.5266666666666666,0.6499999999999999,0.30641293851417056
PtS2,0.75,2.28,2.58,2.48,0.30000000000000027,0.14142135623730964
CeFMoO4,2.52,1.12,3.98,3.0028571428571427,2.86,0.9238694138662404
InSb,0.24,1.78,2.05,1.915,0.2699999999999998,0.1349999999999999
Rh0.67S2,1.5,,,,,
Nd4Ge3S12,2.62,1.14,2.58,2.1868421052631577,1.4400000000000002,0.5772990890579569
GdB66,1.27,1.2,2.04,2.0274626865671643,0.8400000000000001,0.10185361581931653
InP,1.42,1.78,2.19,1.9849999999999999,0.4099999999999999,0.20499999999999996
CuNb3O8,1.47,1.6,3.44,2.8516666666666666,1.8399999999999999,0.8354024313001621
BaGa2SnSe6,1.95,0.89,2.55,2.177,1.6599999999999997,0.5298688516982291
Pb0.92Sn0.08Te,0.13,,,,,
Cs2HgI2Cl2,2.15,0.79,3.16,2.1742857142857144,2.37,0.9470232632963616
PbTe,0.25,2.1,2.33,2.215,0.22999999999999998,0.11499999999999999
ZnS,3.66,1.65,2.58,2.115,0.9300000000000002,0.4650000000000001
Ge0.891Si0.109,1.13,,,,,
Ba2GaSbSe5,2.51,0.89,2.55,2.0433333333333334,1.6599999999999997,0.6665333199973326
La4InSbSe9,1.76,1.1,2.55,2.0786666666666664,1.4499999999999997,0.6282554328367473
AgAlSe2,2.55,1.61,2.55,2.16,0.9399999999999997,0.40607881008493896
Pb0.999Sn0.001Te,0.23,,,,,
BaF2,9.2,0.89,3.98,2.9499999999999997,3.09,1.456639969244288
InAs,0.42,1.78,2.18,1.98,0.40000000000000013,0.20000000000000007
Ge0.8Si0.2,0.86,,,,,
GaSe,2.13,1.81,2.55,2.1799999999999997,0.7399999999999998,0.3699999999999999
InS,1.8,1.78,2.58,2.18,0.8,0.4
Ga0.8In0.2As,1.07,,,,,
YbS,1.33,1.1,2.58,1.84,1.48,0.74
TlCu3Lu2Se5,2.12,1.27,2.55,2.055454545454545,1.2799999999999998,0.49716219479550555
GaTe,1.67,1.81,2.1,1.955,0.29000000000000004,0.14500000000000002
LiF,11.7,0.98,3.98,2.48,3.0,1.5
Cu0.99Ga1.01Se2.01,1.59,,,,,
Gd3.04Sc0.96S6,1.5,,,,,
Pb0.999TeGa0.001,0.3,,,,,
CdTe,1.58,1.69,2.1,1.895,0.41000000000000014,0.20500000000000007
CdSiP2,2.25,1.69,2.19,1.9925,0.5,0.21099466817907983
Ba2ScTaO6,4.19,0.89,3.44,2.528,2.55,1.1303786976053645
ZnSnSb2,0.4,1.65,2.05,1.9274999999999998,0.3999999999999999,0.16437381178277757
La2MnNiO6,1.2,1.1,3.44,2.63,2.34,1.0150467969507613
ZnIn2S4,2.7,1.65,2.58,2.218571428571429,0.9300000000000002,0.41926563592713845
TlPS2,1.6,1.62,2.58,2.2425,0.96,0.3930887304413597
Mg2Sn,0.31,1.31,1.96,1.5266666666666666,0.6499999999999999,0.30641293851417056
Li2ZnSnSe4,1.87,0.98,2.55,1.97125,1.5699999999999998,0.652714284737204
ZnAs2,1.3,1.65,2.18,2.0033333333333334,0.5300000000000002,0.24984439601924693
TlInSe2,1.14,1.62,2.55,2.125,0.9299999999999997,0.42874817783869346
ZnSnSb2,0.3,1.65,2.05,1.9274999999999998,0.3999999999999999,0.16437381178277757
InP,1.35,1.78,2.19,1.9849999999999999,0.4099999999999999,0.20499999999999996
RbH3Se2O6,4.84,0.82,3.44,2.763333333333333,2.62,0.7940857776224318
Pb0.83Sn0.17Se,0.04,,,,,
CdTe,1.6,1.69,2.1,1.895,0.41000000000000014,0.20500000000000007
Ga2Te3,1.32,1.81,2.1,1.9840000000000004,0.29000000000000004,0.14207040508142435
Ba2InErTe5,1.35,0.89,2.1,1.7000000000000002,1.21,0.5088330876732675
CuI,3.12,1.9,2.66,2.2800000000000002,0.7600000000000002,0.3800000000000001
SnS0.8Se0.2,1.07,,,,,
Ga2GeTe3,0.84,1.81,2.1,1.9883333333333333,0.29000000000000004,0.1300534078326627
Ge0.92Si0.08,0.72,,,,,
Ge0.93Si0.07,1.04,,,,,
Er2Se3,1.66,1.24,2.55,2.026,1.3099999999999998,0.6417663126091926
Bi2I4O13,3.3,2.02,3.44,3.126315789473684,1.42,0.49187301020867685
NaGe3P3,2.06,0.93,2.19,1.9328571428571428,1.2599999999999998,0.4178076893812779
K2ZnSn2Se6,1.71,0.82,2.55,2.0463636363636364,1.73,0.6537899680432926
PtSe2,0.1,2.28,2.55,2.4599999999999995,0.27,0.12727922061357858
GeS,1.74,2.01,2.58,2.295,0.5700000000000003,0.28500000000000014
Cu2ZnSnTe4,1.39,1.65,2.1,1.9762499999999998,0.4500000000000002,0.14982802641695586
AlVTe2O8,2.9,1.61,3.44,2.9133333333333336,1.8299999999999998,0.7576095447011093
PtP2,0.8,2.19,2.28,2.22,0.08999999999999986,0.042426406871192784
AgAlTe2,1.8,1.61,2.1,1.935,0.49,0.20006249023742556
Bi3In4S10,1.42,1.78,2.58,2.2929411764705883,0.8,0.35146357364400643
NaI,6.0,0.93,2.66,1.7950000000000002,1.73,0.8650000000000001
AlP,2.51,1.61,2.19,1.9,0.5799999999999998,0.2899999999999999
Ag2.7Ba6Sn4.3S16,1.38,,,,,
SnGeS3,2.23,1.96,2.58,2.342,0.6200000000000001,0.2919177966483031
CaSm2S4,2.05,1.0,2.58,1.9514285714285715,1.58,0.7277053676047858
K8Al8Si38,1.4,0.82,1.9,1.6970370370370371,1.08,0.37955934308689354
BiSI,1.56,2.02,2.66,2.42,0.6400000000000001,0.284722086720835
Ce2YbCuS5,1.37,1.1,2.58,2.0155555555555558,1.48,0.6707062796636446
Cu2O,2.59,1.9,3.44,2.4133333333333336,1.54,0.7259629620181888
PbCl2,3.82,2.33,3.16,2.8833333333333333,0.8300000000000001,0.39126575225655635
CdGa2Se4,2.2,1.69,2.55,2.2157142857142857,0.8599999999999999,0.38777228748168097
BaClBF4,6.89,0.89,3.98,3.144285714285714,3.09,1.139872889440587
Sn2S,0.95,1.96,2.58,2.1666666666666665,0.6200000000000001,0.29227080289043966
CdSb,0.43,1.69,2.05,1.8699999999999999,0.3599999999999999,0.17999999999999994
Pb0.995TeTl0.005,0.48,,,,,
GaAs0.99Sb0.01,0.7,,,,,
Cs2Te,3.5,0.79,2.1,1.2266666666666668,1.31,0.6175399222362515
Th2Se5,0.37,2.55,2.55,2.55,0.0,0.0
Fe2TiSi,0.4,1.54,1.9,1.775,0.3599999999999999,0.13865424623862044
Hg0.1Zn0.9Te,1.74,,,,,
PbGeS3,2.4,2.01,2.58,2.416,0.5700000000000003,0.22490887043422733
Na2KSb,1.0,0.82,2.05,1.1825,1.23,0.5028605671555485
Mn2.04Gd1.47In0.49S5,1.75,,,,,
KAg2SbS4,2.2,0.82,2.58,2.13125,1.7600000000000002,0.5714551054107401
TlCl,3.23,1.62,3.16,2.39,1.54,0.77
InSe,1.29,1.78,2.55,2.165,0.7699999999999998,0.3849999999999999
Cs2CuNbSe4,2.19,0.79,2.55,1.91,1.7599999999999998,0.7283028216339683
ZnIn2S4,2.9,1.65,2.58,2.218571428571429,0.9300000000000002,0.41926563592713845
GaSb,0.67,1.81,2.05,1.93,0.23999999999999977,0.11999999999999988
CuAlSe2,2.5,1.61,2.55,2.1525,0.9399999999999997,0.4105103530972147
La3CuGaSe7,1.36,1.1,2.55,2.0716666666666668,1.4499999999999997,0.6145436427861644
Cu2CdGeSe4,1.2,1.69,2.55,2.2125,0.8599999999999999,0.3473021019228072
Ba8Al10B12O41,3.1,0.89,3.44,2.65830985915493,2.55,0.9615509565360917
Bi12SiO20,3.2,1.9,3.44,2.876969696969697,1.54,0.6986414732698277
Ga2Te3O9,4.15,1.81,3.44,2.9200000000000004,1.63,0.7028005203673169
HfS3,2.8,1.3,2.58,2.2600000000000002,1.28,0.5542562584220407
Pb0.95Sn0.05Se,0.12,,,,,
InP,1.35,1.78,2.19,1.9849999999999999,0.4099999999999999,0.20499999999999996
KInSe2,2.68,0.82,2.55,1.9249999999999998,1.73,0.7112137512731317
ZnO,3.3,1.65,3.44,2.545,1.79,0.895
BiZn2VO6,2.4,1.63,3.44,2.759,1.81,0.8404219178484102
Hg0.3Cd0.7Se,0.55,,,,,
TaGaSe2,2.03,1.5,2.55,2.1025,1.0499999999999998,0.46072632874625247
KFe2BiO5,1.76,0.82,3.44,2.6333333333333333,2.62,0.9550218147595722
Ga2Te3,1.33,1.81,2.1,1.9840000000000004,0.29000000000000004,0.14207040508142435
Cs2Cd3B16O28,4.76,0.79,3.44,2.767551020408163,2.65,0.8136000386597348
TlInTe2,0.68,1.62,2.1,1.9000000000000001,0.48,0.20784609690826528
CuCl,3.22,1.9,3.16,2.5300000000000002,1.2600000000000002,0.6300000000000001
HfS2,2.9,1.3,2.58,2.1533333333333333,1.28,0.6033977866125205
Fe4I3O24H15,2.3,1.83,3.44,2.8447826086956525,1.6099999999999999,0.6420169953406515
Cu0.35Ga1.65Se2.65,1.81,,,,,
KIO3,3.87,0.82,3.44,2.7600000000000002,2.62,1.0159527548070333
K2AgSnSe4,1.8,0.82,2.55,1.9662499999999998,1.73,0.7064159097160821
SmTe,0.35,1.17,2.1,1.635,0.9300000000000002,0.4650000000000001
SmB66,0.8,1.17,2.04,2.0270149253731344,0.8700000000000001,0.1054912449557207
Ag3AsSe3,2.1,1.93,2.55,2.2314285714285718,0.6199999999999999,0.28777116759320964
Pr2Te3,1.16,1.13,2.1,1.7120000000000002,0.9700000000000002,0.47520101009993665
RbCl,8.3,0.82,3.16,1.99,2.3400000000000003,1.17
CdSe,1.75,1.69,2.55,2.12,0.8599999999999999,0.42999999999999994
CsSbS2,2.8,0.79,2.58,2.0,1.79,0.7313343968390931
GaAs,1.4,1.81,2.18,1.995,0.3700000000000001,0.18500000000000005
CdSe,1.74,1.69,2.55,2.12,0.8599999999999999,0.42999999999999994
Li6Al2Te8O22,3.63,0.98,3.44,2.6731578947368417,2.46,0.9600770398450705
Rb3Bi2Br9,2.62,0.82,2.96,2.367142857142857,2.14,0.8695354143073725
SnS,1.25,1.96,2.58,2.27,0.6200000000000001,0.31000000000000005
Pr10OSe14,1.89,1.13,3.44,2.0176,2.31,0.7448451114157896
EuS,1.65,1.2,2.58,1.8900000000000001,1.3800000000000001,0.6900000000000001
CuInSe2,0.92,1.78,2.55,2.195,0.7699999999999998,0.35752622281449503
CuGaSe2,1.68,1.81,2.55,2.2024999999999997,0.7399999999999998,0.34895379350280736
Ag2SnS3,1.37,1.93,2.58,2.2600000000000002,0.6500000000000001,0.3201562118716425
BaTe,3.4,0.89,2.1,1.495,1.21,0.605
Pb2B3O7.5H2,4.42,,,,,
YbSb2Te4,0.34,1.1,2.1,1.9428571428571428,1.0,0.34478623960420485
Cs2Zn3Se4O12,4.3,0.79,3.44,2.762380952380952,2.65,0.9045699044397513
CeScO3,3.2,1.12,3.44,2.56,2.32,1.0804443530325845
SnSe,0.95,1.96,2.55,2.255,0.5899999999999999,0.29499999999999993
Ag3AsS3,2.1,1.93,2.58,2.244285714285714,0.6500000000000001,0.3020339215980854
Cu3AsSe4,0.88,1.9,2.55,2.26,0.6499999999999999,0.30240701050074875
AlSb,1.8,1.61,2.05,1.83,0.4399999999999997,0.21999999999999986
ZnTe,2.39,1.65,2.1,1.875,0.4500000000000002,0.2250000000000001
Tl2TeI6,1.47,1.62,2.66,2.3666666666666667,1.04,0.4349201714746691
AlB12,2.2,1.61,2.04,2.006923076923077,0.42999999999999994,0.11458182265455648
Zn0.9Hg0.1Se,1.75,,,,,
ZnIn2S4,2.65,1.65,2.58,2.218571428571429,0.9300000000000002,0.41926563592713845
Cd4As2Br3,1.93,1.69,2.96,2.2222222222222223,1.27,0.5547327239867218
PbBr2,3.2,2.33,2.96,2.75,0.6299999999999999,0.29698484809834996
AlB12,1.9,1.61,2.04,2.006923076923077,0.42999999999999994,0.11458182265455648
Rh0.67Se2,0.7,,,,,
Ge0.001Si0.999,1.09,,,,,
Ga0.95Sb0.95Zn0.05Te0.05,0.85,,,,,
LiPbB9O15,4.75,0.98,3.44,2.818076923076923,2.46,0.7561848534216873
La2V2IO9,3.63,1.1,3.44,2.7914285714285714,2.34,0.9343741766769972
CuCl,3.4,1.9,3.16,2.5300000000000002,1.2600000000000002,0.6300000000000001
Sn2SbS2I3,1.5,1.96,2.66,2.38875,0.7000000000000002,0.311505918884377
Cd3P2,0.56,1.69,2.19,1.89,0.5,0.2449489742783178
Ba2B6O9(OH)4,6.53,,,,,
Nd2Se3,1.7,1.14,2.55,1.986,1.41,0.6907561074648562
Nd4InSbSe9,1.57,1.14,2.55,2.0893333333333333,1.41,0.6116694822823479
Sm2O3,5.0,1.17,3.44,2.532,2.27,1.112068343223563
ZnS,3.58,1.65,2.58,2.115,0.9300000000000002,0.4650000000000001
TlInSe2,1.2,1.62,2.55,2.125,0.9299999999999997,0.42874817783869346
YbTe,1.8,1.1,2.1,1.6,1.0,0.5
RbZn4In5Se12,1.76,0.82,2.55,2.132727272727273,1.73,0.4939100195764573
TlInSe2,1.4,1.62,2.55,2.125,0.9299999999999997,0.42874817783869346
Ga2Se2O7,4.61,1.81,3.44,2.9818181818181815,1.63,0.6458795015933795
DyTe1.7,0.35,,,,,
Na2CdGe2S6,3.21,0.93,2.58,2.0954545454545457,1.65,0.6255377851586241
NH6PO4,6.8,2.19,3.44,2.6825000000000006,1.25,0.581837964270695
ZnS,3.7,1.65,2.58,2.115,0.9300000000000002,0.4650000000000001
AgGaS2,2.73,1.81,2.58,2.225,0.77,0.35752622281449514
InSb2Se4Br,1.35,1.78,2.96,2.38,1.18,0.35878266401820474
CdTeO3,3.55,1.69,3.44,2.822,1.75,0.7679166621450534
Cu2GeS3,0.53,1.9,2.58,2.2583333333333333,0.6800000000000002,0.3237497318746209
Sm4InSbS9,2.13,1.17,2.58,2.115333333333333,1.4100000000000001,0.6128933204255226
Cs4Pb4Ge5S16,1.95,0.79,2.58,2.200344827586207,1.79,0.602033810246686
HgGa2S4,2.79,1.81,2.58,2.277142857142857,0.77,0.35459088239483966
Cd3As2,0.17,1.69,2.18,1.886,0.4900000000000002,0.24004999479275155
CsSmCdSe3,2.47,0.79,2.55,1.883333333333333,1.7599999999999998,0.715883292785136
CaF2,9.92,1.0,3.98,2.986666666666667,2.98,1.4047854719572743
ErN,2.4,1.24,3.04,2.14,1.8,0.9
Hg0.25Zn0.75Te,1.25,,,,,
RbMoPO6,2.96,0.82,3.44,2.867777777777778,2.62,0.8893415514085286
RuPS,1.4,2.19,2.58,2.3233333333333337,0.3900000000000001,0.18153665072253472
CuCl,3.2,1.9,3.16,2.5300000000000002,1.2600000000000002,0.6300000000000001
NaI,5.93,0.93,2.66,1.7950000000000002,1.73,0.8650000000000001
InAs,0.41,1.78,2.18,1.98,0.40000000000000013,0.20000000000000007
GaSb,0.81,1.81,2.05,1.93,0.23999999999999977,0.11999999999999988
SrSeO4,4.75,0.95,3.44,2.8766666666666665,2.49,0.9208812204742923
SnSe,0.9,1.96,2.55,2.255,0.5899999999999999,0.29499999999999993
TlCr5Se8,0.67,1.62,2.55,2.1657142857142855,0.9299999999999997,0.44384222238014587
TlInGeS4,2.3,1.62,2.58,2.2471428571428573,0.96,0.39837937000926593
La3Sb0.33SiSe7,1.75,,,,,
CuInTe2,0.8,1.78,2.1,1.97,0.32000000000000006,0.13674794331177348
K2Cu2ThS4,2.17,0.82,2.58,1.97,1.7600000000000002,0.7196526940128829
K2Gd2Ti3O10,3.3,0.82,3.44,2.5329411764705885,2.62,1.1009929459937642
Hg0.8Cd0.2Se,1.1,,,,,
As2Se3,1.8,2.18,2.55,2.402,0.36999999999999966,0.18126224096595503
K2ZnSn3S8,2.55,0.82,2.58,2.1292857142857144,1.7600000000000002,0.6192906574197184
InP,1.29,1.78,2.19,1.9849999999999999,0.4099999999999999,0.20499999999999996
CuIn3S5,1.2,1.78,2.58,2.2377777777777776,0.8,0.38418102728843223
ZnO,3.48,1.65,3.44,2.545,1.79,0.895
Ga2S3,2.84,1.81,2.58,2.272,0.77,0.37722142038860945
